merchant_id,feature,is_used,monthly_frequency
BPM100126,Rewards,Yes,13
BPM100127,QR Payments,Yes,20
BPM100127,Soundbox Alerts,Yes,7
BPM100127,Business Reports,Yes,3
BPM100127,Settlement History,No,0
BPM100127,Loan Dashboard,Yes,3
BPM100127,Rewards,No,0
BPM100128,QR Payments,Yes,25
BPM100128,Soundbox Alerts,No,0
BPM100128,Business Reports,Yes,4
BPM100128,Settlement History,No,0
BPM100128,Loan Dashboard,No,0
BPM100128,Rewards,Yes,12
BPM100129,QR Payments,No,0
BPM100129,Soundbox Alerts,Yes,19
BPM100129,Business Reports,Yes,1
BPM100129,Settlement History,No,0
BPM100129,Loan Dashboard,Yes,6
BPM100129,Rewards,Yes,14
BPM100130,QR Payments,Yes,16
BPM100130,Soundbox Alerts,Yes,12
BPM100130,Business Reports,Yes,2
BPM100130,Settlement History,Yes,15
BPM100130,Loan Dashboard,No,0
BPM100130,Rewards,Yes,11
BPM100131,QR Payments,Yes,21
BPM100131,Soundbox Alerts,Yes,10
BPM100131,Business Reports,No,0
BPM100131,Settlement History,Yes,15
BPM100131,Loan Dashboard,Yes,5
BPM100131,Rewards,Yes,6
BPM100132,QR Payments,Yes,29
BPM100132,Soundbox Alerts,Yes,8
BPM100132,Business Reports,No,0
BPM100132,Settlement History,Yes,5
BPM100132,Loan Dashboard,Yes,1
BPM100132,Rewards,Yes,15
BPM100133,QR Payments,No,0
BPM100133,Soundbox Alerts,No,0
BPM100133,Business Reports,No,0
BPM100133,Settlement History,No,0
BPM100133,Loan Dashboard,Yes,7
BPM100133,Rewards,Yes,5
BPM100134,QR Payments,No,0
BPM100134,Soundbox Alerts,Yes,13
BPM100134,Business Reports,No,0
BPM100134,Settlement History,Yes,12
BPM100134,Loan Dashboard,No,0
BPM100134,Rewards,Yes,8
BPM100135,QR Payments,No,0
BPM100135,Soundbox Alerts,Yes,18
BPM100135,Business Reports,No,0
BPM100135,Settlement History,Yes,12
BPM100135,Loan Dashboard,No,0
BPM100135,Rewards,Yes,13
BPM100136,QR Payments,Yes,22
BPM100136,Soundbox Alerts,No,0
BPM100136,Business Reports,No,0
BPM100136,Settlement History,Yes,10
BPM100136,Loan Dashboard,Yes,7
BPM100136,Rewards,Yes,7
BPM100137,QR Payments,Yes,18
BPM100137,Soundbox Alerts,Yes,11
BPM100137,Business Reports,No,0
BPM100137,Settlement History,No,0
BPM100137,Loan Dashboard,Yes,8
BPM100137,Rewards,Yes,19
BPM100138,QR Payments,No,0
BPM100138,Soundbox Alerts,Yes,9
BPM100138,Business Reports,No,0
BPM100138,Settlement History,Yes,8
BPM100138,Loan Dashboard,Yes,7
BPM100138,Rewards,No,0
BPM100139,QR Payments,Yes,21
BPM100139,Soundbox Alerts,No,0
BPM100139,Business Reports,Yes,2
BPM100139,Settlement History,No,0
BPM100139,Loan Dashboard,Yes,7
BPM100139,Rewards,Yes,17
BPM100140,QR Payments,Yes,25
BPM100140,Soundbox Alerts,Yes,9
BPM100140,Business Reports,Yes,6
BPM100140,Settlement History,Yes,14
BPM100140,Loan Dashboard,Yes,1
BPM100140,Rewards,Yes,5
BPM100141,QR Payments,No,0
BPM100141,Soundbox Alerts,Yes,18
BPM100141,Business Reports,Yes,4
BPM100141,Settlement History,No,0
BPM100141,Loan Dashboard,Yes,7
BPM100141,Rewards,No,0
BPM100142,QR Payments,No,0
BPM100142,Soundbox Alerts,No,0
BPM100142,Business Reports,No,0
BPM100142,Settlement History,No,0
BPM100142,Loan Dashboard,Yes,6
BPM100142,Rewards,No,0
BPM100143,QR Payments,Yes,25
BPM100143,Soundbox Alerts,No,0
BPM100143,Business Reports,Yes,4
BPM100143,Settlement History,Yes,7
BPM100143,Loan Dashboard,Yes,3
BPM100143,Rewards,Yes,20
BPM100144,QR Payments,No,0
BPM100144,Soundbox Alerts,Yes,7
BPM100144,Business Reports,No,0
BPM100144,Settlement History,Yes,12
BPM100144,Loan Dashboard,No,0
BPM100144,Rewards,No,0
BPM100145,QR Payments,No,0
BPM100145,Soundbox Alerts,Yes,11
BPM100145,Business Reports,No,0
BPM100145,Settlement History,Yes,8
BPM100145,Loan Dashboard,Yes,6
BPM100145,Rewards,No,0
BPM100146,QR Payments,Yes,30
BPM100146,Soundbox Alerts,Yes,12
BPM100146,Business Reports,No,0
BPM100146,Settlement History,No,0
BPM100146,Loan Dashboard,Yes,8
BPM100146,Rewards,Yes,17
BPM100147,QR Payments,Yes,26
BPM100147,Soundbox Alerts,Yes,13
BPM100147,Business Reports,Yes,5
BPM100147,Settlement History,Yes,12
BPM100147,Loan Dashboard,Yes,3
BPM100147,Rewards,Yes,16
BPM100148,QR Payments,Yes,29
BPM100148,Soundbox Alerts,Yes,17
BPM100148,Business Reports,No,0
BPM100148,Settlement History,No,0
BPM100148,Loan Dashboard,Yes,4
BPM100148,Rewards,No,0
BPM100149,QR Payments,Yes,23
BPM100149,Soundbox Alerts,Yes,17
BPM100149,Business Reports,Yes,3
BPM100149,Settlement History,Yes,18
BPM100149,Loan Dashboard,Yes,5
BPM100149,Rewards,No,0
BPM100150,QR Payments,No,0
BPM100150,Soundbox Alerts,Yes,18
BPM100150,Business Reports,Yes,2
BPM100150,Settlement History,No,0
BPM100150,Loan Dashboard,No,0
BPM100150,Rewards,Yes,14
BPM100151,QR Payments,Yes,15
BPM100151,Soundbox Alerts,No,0
BPM100151,Business Reports,No,0
BPM100151,Settlement History,Yes,7
BPM100151,Loan Dashboard,Yes,8
BPM100151,Rewards,Yes,11
BPM100152,QR Payments,Yes,15
BPM100152,Soundbox Alerts,No,0
BPM100152,Business Reports,Yes,3
BPM100152,Settlement History,No,0
BPM100152,Loan Dashboard,No,0
BPM100152,Rewards,Yes,15
BPM100153,QR Payments,Yes,18
BPM100153,Soundbox Alerts,Yes,18
BPM100153,Business Reports,No,0
BPM100153,Settlement History,Yes,9
BPM100153,Loan Dashboard,No,0
BPM100153,Rewards,No,0
BPM100154,QR Payments,Yes,15
BPM100154,Soundbox Alerts,Yes,19
BPM100154,Business Reports,Yes,8
BPM100154,Settlement History,Yes,16
BPM100154,Loan Dashboard,Yes,6
BPM100154,Rewards,Yes,20
BPM100155,QR Payments,Yes,23
BPM100155,Soundbox Alerts,Yes,5
BPM100155,Business Reports,Yes,2
BPM100155,Settlement History,Yes,11
BPM100155,Loan Dashboard,Yes,1
BPM100155,Rewards,Yes,9
BPM100156,QR Payments,Yes,30
BPM100156,Soundbox Alerts,Yes,12
BPM100156,Business Reports,Yes,1
BPM100156,Settlement History,Yes,17
BPM100156,Loan Dashboard,Yes,1
BPM100156,Rewards,Yes,6
BPM100157,QR Payments,Yes,15
BPM100157,Soundbox Alerts,Yes,15
BPM100157,Business Reports,No,0
BPM100157,Settlement History,Yes,17
BPM100157,Loan Dashboard,Yes,4
BPM100157,Rewards,Yes,5
BPM100158,QR Payments,Yes,15
BPM100158,Soundbox Alerts,Yes,5
BPM100158,Business Reports,Yes,1
BPM100158,Settlement History,Yes,8
BPM100158,Loan Dashboard,Yes,2
BPM100158,Rewards,Yes,12
BPM100159,QR Payments,Yes,24
BPM100159,Soundbox Alerts,Yes,11
BPM100159,Business Reports,Yes,1
BPM100159,Settlement History,Yes,7
BPM100159,Loan Dashboard,Yes,7
BPM100159,Rewards,Yes,10
BPM100160,QR Payments,Yes,21
BPM100160,Soundbox Alerts,Yes,20
BPM100160,Business Reports,Yes,4
BPM100160,Settlement History,No,0
BPM100160,Loan Dashboard,Yes,5
BPM100160,Rewards,Yes,5
BPM100161,QR Payments,Yes,15
BPM100161,Soundbox Alerts,Yes,15
BPM100161,Business Reports,Yes,7
BPM100161,Settlement History,No,0
BPM100161,Loan Dashboard,Yes,8
BPM100161,Rewards,Yes,17
BPM100162,QR Payments,Yes,26
BPM100162,Soundbox Alerts,Yes,19
BPM100162,Business Reports,Yes,6
BPM100162,Settlement History,Yes,10
BPM100162,Loan Dashboard,Yes,8
BPM100162,Rewards,Yes,17
BPM100163,QR Payments,No,0
BPM100163,Soundbox Alerts,No,0
BPM100163,Business Reports,No,0
BPM100163,Settlement History,No,0
BPM100163,Loan Dashboard,Yes,3
BPM100163,Rewards,Yes,19
BPM100164,QR Payments,Yes,23
BPM100164,Soundbox Alerts,Yes,6
BPM100164,Business Reports,Yes,7
BPM100164,Settlement History,Yes,18
BPM100164,Loan Dashboard,Yes,3
BPM100164,Rewards,Yes,18
BPM100165,QR Payments,Yes,15
BPM100165,Soundbox Alerts,Yes,9
BPM100165,Business Reports,Yes,1
BPM100165,Settlement History,Yes,6
BPM100165,Loan Dashboard,Yes,6
BPM100165,Rewards,No,0
BPM100166,QR Payments,Yes,24
BPM100166,Soundbox Alerts,Yes,14
BPM100166,Business Reports,Yes,1
BPM100166,Settlement History,Yes,5
BPM100166,Loan Dashboard,Yes,6
BPM100166,Rewards,Yes,15
BPM100167,QR Payments,Yes,23
BPM100167,Soundbox Alerts,No,0
BPM100167,Business Reports,Yes,3
BPM100167,Settlement History,Yes,7
BPM100167,Loan Dashboard,No,0
BPM100167,Rewards,No,0
BPM100168,QR Payments,Yes,26
BPM100168,Soundbox Alerts,Yes,12
BPM100168,Business Reports,Yes,5
BPM100168,Settlement History,Yes,15
BPM100168,Loan Dashboard,No,0
BPM100168,Rewards,Yes,13
BPM100169,QR Payments,Yes,16
BPM100169,Soundbox Alerts,Yes,10
BPM100169,Business Reports,Yes,7
BPM100169,Settlement History,No,0
BPM100169,Loan Dashboard,Yes,7
BPM100169,Rewards,Yes,10
BPM100170,QR Payments,Yes,21
BPM100170,Soundbox Alerts,Yes,11
BPM100170,Business Reports,Yes,7
BPM100170,Settlement History,Yes,5
BPM100170,Loan Dashboard,Yes,1
BPM100170,Rewards,No,0
BPM100171,QR Payments,No,0
BPM100171,Soundbox Alerts,Yes,19
BPM100171,Business Reports,Yes,5
BPM100171,Settlement History,Yes,15
BPM100171,Loan Dashboard,Yes,5
BPM100171,Rewards,Yes,9
BPM100172,QR Payments,Yes,17
BPM100172,Soundbox Alerts,Yes,6
BPM100172,Business Reports,Yes,4
BPM100172,Settlement History,Yes,13
BPM100172,Loan Dashboard,Yes,7
BPM100172,Rewards,Yes,6
BPM100173,QR Payments,Yes,22
BPM100173,Soundbox Alerts,Yes,8
BPM100173,Business Reports,Yes,7
BPM100173,Settlement History,No,0
BPM100173,Loan Dashboard,No,0
BPM100173,Rewards,Yes,12
BPM100174,QR Payments,Yes,19
BPM100174,Soundbox Alerts,No,0
BPM100174,Business Reports,No,0
BPM100174,Settlement History,No,0
BPM100174,Loan Dashboard,No,0
BPM100174,Rewards,No,0
BPM100175,QR Payments,No,0
BPM100175,Soundbox Alerts,No,0
BPM100175,Business Reports,Yes,4
BPM100175,Settlement History,No,0
BPM100175,Loan Dashboard,Yes,4
BPM100175,Rewards,Yes,17
BPM100176,QR Payments,Yes,23
BPM100176,Soundbox Alerts,Yes,7
BPM100176,Business Reports,Yes,5
BPM100176,Settlement History,No,0
BPM100176,Loan Dashboard,Yes,3
BPM100176,Rewards,Yes,13
BPM100177,QR Payments,Yes,17
BPM100177,Soundbox Alerts,Yes,16
BPM100177,Business Reports,Yes,7
BPM100177,Settlement History,No,0
BPM100177,Loan Dashboard,Yes,1
BPM100177,Rewards,No,0
BPM100178,QR Payments,No,0
BPM100178,Soundbox Alerts,No,0
BPM100178,Business Reports,Yes,1
BPM100178,Settlement History,No,0
BPM100178,Loan Dashboard,Yes,8
BPM100178,Rewards,Yes,6
BPM100179,QR Payments,Yes,19
BPM100179,Soundbox Alerts,No,0
BPM100179,Business Reports,Yes,4
BPM100179,Settlement History,Yes,18
BPM100179,Loan Dashboard,Yes,6
BPM100179,Rewards,Yes,20
BPM100180,QR Payments,Yes,20
BPM100180,Soundbox Alerts,No,0
BPM100180,Business Reports,Yes,1
BPM100180,Settlement History,No,0
BPM100180,Loan Dashboard,Yes,2
BPM100180,Rewards,No,0
BPM100181,QR Payments,Yes,19
BPM100181,Soundbox Alerts,Yes,12
BPM100181,Business Reports,Yes,6
BPM100181,Settlement History,Yes,20
BPM100181,Loan Dashboard,Yes,7
BPM100181,Rewards,Yes,17
BPM100182,QR Payments,Yes,22
BPM100182,Soundbox Alerts,Yes,11
BPM100182,Business Reports,No,0
BPM100182,Settlement History,Yes,6
BPM100182,Loan Dashboard,No,0
BPM100182,Rewards,Yes,9
BPM100183,QR Payments,Yes,27
BPM100183,Soundbox Alerts,Yes,11
BPM100183,Business Reports,Yes,3
BPM100183,Settlement History,Yes,13
BPM100183,Loan Dashboard,Yes,3
BPM100183,Rewards,Yes,17
BPM100184,QR Payments,Yes,22
BPM100184,Soundbox Alerts,Yes,5
BPM100184,Business Reports,Yes,1
BPM100184,Settlement History,Yes,6
BPM100184,Loan Dashboard,Yes,4
BPM100184,Rewards,Yes,14
BPM100185,QR Payments,Yes,26
BPM100185,Soundbox Alerts,Yes,7
BPM100185,Business Reports,Yes,6
BPM100185,Settlement History,No,0
BPM100185,Loan Dashboard,Yes,4
BPM100185,Rewards,No,0
BPM100186,QR Payments,Yes,29
BPM100186,Soundbox Alerts,Yes,7
BPM100186,Business Reports,Yes,5
BPM100186,Settlement History,Yes,12
BPM100186,Loan Dashboard,Yes,7
BPM100186,Rewards,Yes,6
BPM100187,QR Payments,Yes,25
BPM100187,Soundbox Alerts,Yes,8
BPM100187,Business Reports,Yes,8
BPM100187,Settlement History,No,0
BPM100187,Loan Dashboard,Yes,7
BPM100187,Rewards,Yes,11
BPM100188,QR Payments,Yes,21
BPM100188,Soundbox Alerts,Yes,19
BPM100188,Business Reports,Yes,1
BPM100188,Settlement History,No,0
BPM100188,Loan Dashboard,No,0
BPM100188,Rewards,Yes,19
BPM100189,QR Payments,Yes,16
BPM100189,Soundbox Alerts,Yes,14
BPM100189,Business Reports,Yes,4
BPM100189,Settlement History,Yes,19
BPM100189,Loan Dashboard,Yes,2
BPM100189,Rewards,No,0
BPM100190,QR Payments,No,0
BPM100190,Soundbox Alerts,No,0
BPM100190,Business Reports,Yes,2
BPM100190,Settlement History,Yes,16
BPM100190,Loan Dashboard,No,0
BPM100190,Rewards,Yes,15
BPM100191,QR Payments,Yes,20
BPM100191,Soundbox Alerts,Yes,16
BPM100191,Business Reports,Yes,1
BPM100191,Settlement History,Yes,13
BPM100191,Loan Dashboard,Yes,4
BPM100191,Rewards,Yes,11
BPM100192,QR Payments,Yes,29
BPM100192,Soundbox Alerts,Yes,14
BPM100192,Business Reports,Yes,4
BPM100192,Settlement History,Yes,9
BPM100192,Loan Dashboard,Yes,7
BPM100192,Rewards,Yes,17
BPM100193,QR Payments,No,0
BPM100193,Soundbox Alerts,Yes,19
BPM100193,Business Reports,Yes,8
BPM100193,Settlement History,Yes,20
BPM100193,Loan Dashboard,Yes,4
BPM100193,Rewards,No,0
BPM100194,QR Payments,No,0
BPM100194,Soundbox Alerts,Yes,13
BPM100194,Business Reports,Yes,3
BPM100194,Settlement History,No,0
BPM100194,Loan Dashboard,Yes,2
BPM100194,Rewards,No,0
BPM100195,QR Payments,No,0
BPM100195,Soundbox Alerts,No,0
BPM100195,Business Reports,No,0
BPM100195,Settlement History,No,0
BPM100195,Loan Dashboard,Yes,4
BPM100195,Rewards,No,0
BPM100196,QR Payments,No,0
BPM100196,Soundbox Alerts,Yes,13
BPM100196,Business Reports,Yes,2
BPM100196,Settlement History,Yes,11
BPM100196,Loan Dashboard,Yes,6
BPM100196,Rewards,Yes,19
BPM100197,QR Payments,Yes,23
BPM100197,Soundbox Alerts,Yes,6
BPM100197,Business Reports,Yes,6
BPM100197,Settlement History,Yes,12
BPM100197,Loan Dashboard,Yes,3
BPM100197,Rewards,Yes,17
BPM100198,QR Payments,Yes,19
BPM100198,Soundbox Alerts,Yes,10
BPM100198,Business Reports,Yes,5
BPM100198,Settlement History,Yes,10
BPM100198,Loan Dashboard,No,0
BPM100198,Rewards,No,0
BPM100199,QR Payments,No,0
BPM100199,Soundbox Alerts,Yes,16
BPM100199,Business Reports,No,0
BPM100199,Settlement History,Yes,20
BPM100199,Loan Dashboard,No,0
BPM100199,Rewards,Yes,14
BPM100200,QR Payments,Yes,24
BPM100200,Soundbox Alerts,Yes,6
BPM100200,Business Reports,Yes,8
BPM100200,Settlement History,No,0
BPM100200,Loan Dashboard,Yes,1
BPM100200,Rewards,Yes,19
BPM100201,QR Payments,Yes,24
BPM100201,Soundbox Alerts,Yes,15
BPM100201,Business Reports,No,0
BPM100201,Settlement History,Yes,17
BPM100201,Loan Dashboard,Yes,8
BPM100201,Rewards,No,0
BPM100202,QR Payments,Yes,18
BPM100202,Soundbox Alerts,Yes,16
BPM100202,Business Reports,No,0
BPM100202,Settlement History,Yes,9
BPM100202,Loan Dashboard,No,0
BPM100202,Rewards,No,0
BPM100203,QR Payments,Yes,17
BPM100203,Soundbox Alerts,Yes,14
BPM100203,Business Reports,Yes,5
BPM100203,Settlement History,Yes,14
BPM100203,Loan Dashboard,Yes,7
BPM100203,Rewards,Yes,7
BPM100204,QR Payments,Yes,28
BPM100204,Soundbox Alerts,No,0
BPM100204,Business Reports,Yes,5
BPM100204,Settlement History,Yes,17
BPM100204,Loan Dashboard,No,0
BPM100204,Rewards,No,0
BPM100205,QR Payments,Yes,15
BPM100205,Soundbox Alerts,No,0
BPM100205,Business Reports,Yes,3
BPM100205,Settlement History,Yes,20
BPM100205,Loan Dashboard,Yes,3
BPM100205,Rewards,Yes,20
BPM100206,QR Payments,Yes,15
BPM100206,Soundbox Alerts,Yes,15
BPM100206,Business Reports,Yes,6
BPM100206,Settlement History,Yes,9
BPM100206,Loan Dashboard,Yes,5
BPM100206,Rewards,Yes,16
BPM100207,QR Payments,Yes,15
BPM100207,Soundbox Alerts,Yes,9
BPM100207,Business Reports,No,0
BPM100207,Settlement History,Yes,12
BPM100207,Loan Dashboard,No,0
BPM100207,Rewards,No,0
BPM100208,QR Payments,Yes,26
BPM100208,Soundbox Alerts,Yes,9
BPM100208,Business Reports,Yes,2
BPM100208,Settlement History,Yes,9
BPM100208,Loan Dashboard,Yes,8
BPM100208,Rewards,Yes,17
BPM100209,QR Payments,Yes,15
BPM100209,Soundbox Alerts,Yes,10
BPM100209,Business Reports,No,0
BPM100209,Settlement History,Yes,19
BPM100209,Loan Dashboard,Yes,8
BPM100209,Rewards,No,0
BPM100210,QR Payments,No,0
BPM100210,Soundbox Alerts,Yes,13
BPM100210,Business Reports,Yes,2
BPM100210,Settlement History,No,0
BPM100210,Loan Dashboard,Yes,5
BPM100210,Rewards,Yes,12
BPM100211,QR Payments,Yes,15
BPM100211,Soundbox Alerts,Yes,20
BPM100211,Business Reports,No,0
BPM100211,Settlement History,No,0
BPM100211,Loan Dashboard,No,0
BPM100211,Rewards,Yes,5
BPM100212,QR Payments,Yes,15
BPM100212,Soundbox Alerts,Yes,16
BPM100212,Business Reports,Yes,3
BPM100212,Settlement History,Yes,19
BPM100212,Loan Dashboard,Yes,6
BPM100212,Rewards,No,0
BPM100213,QR Payments,Yes,21
BPM100213,Soundbox Alerts,Yes,5
BPM100213,Business Reports,No,0
BPM100213,Settlement History,Yes,20
BPM100213,Loan Dashboard,Yes,6
BPM100213,Rewards,Yes,5
BPM100214,QR Payments,No,0
BPM100214,Soundbox Alerts,No,0
BPM100214,Business Reports,Yes,6
BPM100214,Settlement History,No,0
BPM100214,Loan Dashboard,No,0
BPM100214,Rewards,No,0
BPM100215,QR Payments,No,0
BPM100215,Soundbox Alerts,Yes,9
BPM100215,Business Reports,Yes,6
BPM100215,Settlement History,Yes,7
BPM100215,Loan Dashboard,Yes,8
BPM100215,Rewards,Yes,19
BPM100216,QR Payments,Yes,26
BPM100216,Soundbox Alerts,Yes,12
BPM100216,Business Reports,Yes,7
BPM100216,Settlement History,Yes,8
BPM100216,Loan Dashboard,Yes,3
BPM100216,Rewards,Yes,20
BPM100217,QR Payments,No,0
BPM100217,Soundbox Alerts,No,0
BPM100217,Business Reports,Yes,3
BPM100217,Settlement History,No,0
BPM100217,Loan Dashboard,Yes,2
BPM100217,Rewards,No,0
BPM100218,QR Payments,Yes,18
BPM100218,Soundbox Alerts,No,0
BPM100218,Business Reports,Yes,7
BPM100218,Settlement History,Yes,5
BPM100218,Loan Dashboard,Yes,8
BPM100218,Rewards,No,0
BPM100219,QR Payments,Yes,19
BPM100219,Soundbox Alerts,Yes,19
BPM100219,Business Reports,No,0
BPM100219,Settlement History,No,0
BPM100219,Loan Dashboard,No,0
BPM100219,Rewards,Yes,6
BPM100220,QR Payments,No,0
BPM100220,Soundbox Alerts,Yes,15
BPM100220,Business Reports,Yes,6
BPM100220,Settlement History,Yes,9
BPM100220,Loan Dashboard,Yes,6
BPM100220,Rewards,No,0
BPM100221,QR Payments,No,0
BPM100221,Soundbox Alerts,Yes,5
BPM100221,Business Reports,Yes,8
BPM100221,Settlement History,No,0
BPM100221,Loan Dashboard,No,0
BPM100221,Rewards,Yes,15
BPM100222,QR Payments,Yes,21
BPM100222,Soundbox Alerts,Yes,10
BPM100222,Business Reports,No,0
BPM100222,Settlement History,No,0
BPM100222,Loan Dashboard,Yes,4
BPM100222,Rewards,No,0
BPM100223,QR Payments,No,0
BPM100223,Soundbox Alerts,No,0
BPM100223,Business Reports,No,0
BPM100223,Settlement History,Yes,9
BPM100223,Loan Dashboard,No,0
BPM100223,Rewards,No,0
BPM100224,QR Payments,Yes,28
BPM100224,Soundbox Alerts,Yes,17
BPM100224,Business Reports,Yes,3
BPM100224,Settlement History,No,0
BPM100224,Loan Dashboard,Yes,8
BPM100224,Rewards,Yes,14
BPM100225,QR Payments,Yes,23
BPM100225,Soundbox Alerts,Yes,20
BPM100225,Business Reports,Yes,7
BPM100225,Settlement History,Yes,19
BPM100225,Loan Dashboard,Yes,5
BPM100225,Rewards,Yes,12
BPM100226,QR Payments,Yes,28
BPM100226,Soundbox Alerts,Yes,11
BPM100226,Business Reports,Yes,2
BPM100226,Settlement History,Yes,8
BPM100226,Loan Dashboard,Yes,8
BPM100226,Rewards,Yes,14
BPM100227,QR Payments,Yes,30
BPM100227,Soundbox Alerts,Yes,19
BPM100227,Business Reports,Yes,6
BPM100227,Settlement History,No,0
BPM100227,Loan Dashboard,No,0
BPM100227,Rewards,No,0
BPM100228,QR Payments,Yes,18
BPM100228,Soundbox Alerts,Yes,7
BPM100228,Business Reports,Yes,1
BPM100228,Settlement History,Yes,11
BPM100228,Loan Dashboard,Yes,5
BPM100228,Rewards,Yes,19
BPM100229,QR Payments,No,0
BPM100229,Soundbox Alerts,Yes,6
BPM100229,Business Reports,Yes,6
BPM100229,Settlement History,Yes,13
BPM100229,Loan Dashboard,Yes,7
BPM100229,Rewards,Yes,7
BPM100230,QR Payments,Yes,18
BPM100230,Soundbox Alerts,Yes,9
BPM100230,Business Reports,Yes,4
BPM100230,Settlement History,Yes,12
BPM100230,Loan Dashboard,Yes,4
BPM100230,Rewards,Yes,17
BPM100231,QR Payments,No,0
BPM100231,Soundbox Alerts,Yes,16
BPM100231,Business Reports,No,0
BPM100231,Settlement History,No,0
BPM100231,Loan Dashboard,No,0
BPM100231,Rewards,Yes,16
BPM100232,QR Payments,No,0
BPM100232,Soundbox Alerts,Yes,17
BPM100232,Business Reports,Yes,4
BPM100232,Settlement History,No,0
BPM100232,Loan Dashboard,Yes,8
BPM100232,Rewards,Yes,13
BPM100233,QR Payments,Yes,28
BPM100233,Soundbox Alerts,Yes,18
BPM100233,Business Reports,Yes,5
BPM100233,Settlement History,Yes,6
BPM100233,Loan Dashboard,Yes,2
BPM100233,Rewards,Yes,19
BPM100234,QR Payments,No,0
BPM100234,Soundbox Alerts,Yes,10
BPM100234,Business Reports,Yes,4
BPM100234,Settlement History,Yes,20
BPM100234,Loan Dashboard,Yes,6
BPM100234,Rewards,Yes,13
BPM100235,QR Payments,Yes,27
BPM100235,Soundbox Alerts,Yes,16
BPM100235,Business Reports,No,0
BPM100235,Settlement History,Yes,20
BPM100235,Loan Dashboard,Yes,2
BPM100235,Rewards,No,0
BPM100236,QR Payments,No,0
BPM100236,Soundbox Alerts,Yes,20
BPM100236,Business Reports,Yes,2
BPM100236,Settlement History,Yes,13
BPM100236,Loan Dashboard,Yes,2
BPM100236,Rewards,Yes,13
BPM100237,QR Payments,No,0
BPM100237,Soundbox Alerts,Yes,6
BPM100237,Business Reports,No,0
BPM100237,Settlement History,Yes,15
