loan_id,merchant_id,approval_date,end_date,loan_type,loan_amount,interest_rate,loan_term_months,monthly_installment,amount_paid,remaining_amount,status
LN17993,BPM100354,2024-10-20,,Equipment Purchase,285000,13.34,18,17558,158022.0,164997.0,Active
LN59026,BPM100356,2024-08-09,2024-11-07,Inventory Financing,100000,20.36,3,34471,120360.0,0.0,Paid
LN94467,BPM100356,2023-07-10,2023-11-07,Inventory Financing,393000,16.83,9,46786,187144.0,271997.9,Default
LN63178,BPM100356,2024-07-07,2024-10-05,Short Term Cash Flow,90000,18.88,3,30949,106992.0,0.0,Paid
LN82114,BPM100356,2023-05-23,2024-05-17,Short Term Cash Flow,77000,15.68,18,4828,43452.0,45621.6,Default
LN75126,BPM100356,2022-07-11,2023-01-07,Short Term Cash Flow,30000,21.62,6,5320,36486.0,0.0,Paid
LN24081,BPM100359,2025-01-28,,Inventory Financing,482000,15.92,12,43714,262284.0,296450.4,Active
LN87745,BPM100365,2025-04-03,2025-12-29,Equipment Purchase,169000,17.47,9,20171,198524.3,0.0,Paid
LN72115,BPM100365,2024-06-01,2025-05-27,Business Expansion,666000,17.87,12,61018,785014.2,0.0,Paid
LN78491,BPM100367,2024-01-22,,Business Expansion,909000,17.66,12,83190,499140.0,570389.4,Active
LN80681,BPM100368,2024-02-21,2024-05-21,Business Expansion,632000,19.53,3,217561,755429.6,0.0,Paid
LN24318,BPM100368,2024-06-03,2025-11-25,Business Expansion,278000,13.56,18,17155,315696.8,0.0,Paid
LN39167,BPM100368,2023-10-09,,Equipment Purchase,83000,17.25,12,7580,45480.0,51837.5,Active
LN17015,BPM100371,2024-11-16,2025-02-14,Working Capital,183000,20.94,3,63141,221320.2,0.0,Paid
LN30781,BPM100373,2024-09-24,,Inventory Financing,208000,13.46,18,12826,115434.0,120562.8,Active
LN69236,BPM100375,2023-07-11,2024-01-07,Equipment Purchase,251000,16.59,6,43881,292640.9,0.0,Paid
LN11367,BPM100375,2024-09-27,2025-01-25,Business Expansion,198000,14.28,18,12285,110565.0,115709.4,Default
LN79202,BPM100375,2023-05-30,,Equipment Purchase,299000,19.89,6,52764,158292.0,200179.1,Active
LN55452,BPM100377,2025-02-23,2025-08-22,Short Term Cash Flow,44000,18.58,6,7736,52175.2,0.0,Paid
LN40122,BPM100377,2024-05-31,2024-11-27,Working Capital,122000,19.77,6,21522,146119.4,0.0,Paid
LN97975,BPM100377,2024-02-05,,Inventory Financing,270000,16.98,6,47255,141765.0,174081.0,Active
LN20591,BPM100381,2024-09-21,2025-06-18,Working Capital,52000,18.4,9,6230,61568.0,0.0,Paid
LN36824,BPM100382,2024-11-16,,Equipment Purchase,187000,20.37,3,64461,64461.0,160630.9,Active
LN85793,BPM100384,2025-02-10,2026-08-04,Inventory Financing,222000,14.11,18,13757,253324.2,0.0,Paid
LN57141,BPM100384,2024-05-09,2024-08-07,Inventory Financing,55000,18.77,3,18910,65323.5,0.0,Paid
LN50214,BPM100384,2024-04-26,,Equipment Purchase,186000,15.56,18,11653,104877.0,110064.6,Active
LN48983,BPM100385,2023-05-17,2024-11-07,Equipment Purchase,218000,14.06,18,13504,248650.8,0.0,Paid
LN98061,BPM100385,2024-03-29,,Working Capital,114000,15.14,18,7119,64071.0,67188.6,Active
LN45716,BPM100386,2024-02-14,,Working Capital,49000,22.93,3,16961,16961.0,43274.7,Active
LN10413,BPM100387,2023-09-14,2024-06-10,Equipment Purchase,185000,16.96,9,22035,216376.0,0.0,Paid
LN67203,BPM100387,2023-10-26,2025-04-18,Working Capital,79000,14.69,18,4917,90605.1,0.0,Paid
LN11630,BPM100387,2024-07-13,,Inventory Financing,67000,21.64,3,23144,23144.0,58354.8,Active
LN52385,BPM100388,2023-11-13,2024-05-11,Inventory Financing,200000,18.46,6,35151,236920.0,0.0,Paid
LN12721,BPM100388,2023-03-03,,Inventory Financing,297000,15.9,12,26933,161598.0,182625.0,Active
LN96106,BPM100391,2024-09-26,2024-12-25,Short Term Cash Flow,52000,19.09,3,17888,61926.8,0.0,Paid
LN27029,BPM100391,2025-01-02,2025-09-29,Inventory Financing,285000,18.21,9,34118,336898.5,0.0,Paid
LN18501,BPM100391,2024-04-02,2025-09-24,Equipment Purchase,138000,15.84,18,8664,159859.2,0.0,Paid
LN77307,BPM100391,2024-09-21,,Inventory Financing,139000,21.82,6,24663,73989.0,95340.8,Active
LN98720,BPM100392,2024-06-12,,Business Expansion,822000,15.03,12,74204,445224.0,500322.6,Active
LN72302,BPM100399,2025-02-06,,Business Expansion,853000,17.96,12,78187,469122.0,537076.8,Active
LN17275,BPM100400,2025-03-30,,Short Term Cash Flow,67000,17.02,12,6111,36666.0,41737.4,Active
LN95185,BPM100402,2024-01-19,,Inventory Financing,188000,20.45,3,64815,64815.0,161631.0,Active
LN66248,BPM100403,2024-12-16,2025-12-11,Equipment Purchase,129000,17.01,12,11766,150942.9,0.0,Paid
LN96880,BPM100403,2023-07-08,,Business Expansion,197000,16.36,6,34418,103254.0,125975.2,Default
LN35880,BPM100409,2024-11-09,2025-11-04,Short Term Cash Flow,73000,17.73,12,6683,85942.9,0.0,Paid
LN37162,BPM100409,2022-10-12,2024-04-04,Equipment Purchase,151000,15.16,18,9431,173891.6,0.0,Paid
LN46285,BPM100409,2022-09-30,,Short Term Cash Flow,47000,21.84,3,16240,16240.0,41024.8,Active
LN34266,BPM100413,2024-12-24,2025-09-20,Short Term Cash Flow,97000,16.82,9,11547,113315.4,0.0,Paid
LN35490,BPM100414,2023-05-20,,Short Term Cash Flow,56000,22.07,3,19357,19357.0,49002.2,Active
LN74361,BPM100418,2024-07-12,2024-11-09,Inventory Financing,189000,16.16,9,22439,89756.0,129786.4,Default
LN91427,BPM100418,2024-02-28,,Inventory Financing,295000,14.83,18,18380,165420.0,173328.5,Active
LN11304,BPM100419,2025-01-02,,Short Term Cash Flow,83000,23.56,3,28760,28760.0,73794.8,Active
LN51110,BPM100421,2024-03-19,2024-12-14,Equipment Purchase,121000,19.2,9,14543,144232.0,0.0,Paid
LN54603,BPM100422,2025-01-30,2025-04-30,Inventory Financing,378000,23.98,3,131069,468644.4,0.0,Paid
LN31743,BPM100422,2024-01-17,2024-02-16,Working Capital,97000,20.85,3,33463,33463.0,83761.5,Default
LN10477,BPM100422,2024-07-22,,Short Term Cash Flow,55000,13.08,18,3382,30438.0,31756.0,Active
LN84159,BPM100425,2024-02-17,2025-02-11,Equipment Purchase,276000,14.67,12,24868,316489.2,0.0,Paid
LN22311,BPM100425,2023-11-19,,Equipment Purchase,247000,15.47,9,29244,116976.0,168234.9,Active
LN66367,BPM100426,2024-01-29,,Short Term Cash Flow,45000,20.39,6,7952,23856.0,30319.5,Active
LN14776,BPM100428,2023-06-12,2024-04-07,Short Term Cash Flow,76000,16.64,12,6919,41514.0,47132.4,Default
LN96552,BPM100428,2023-07-06,2024-04-01,Equipment Purchase,270000,17.31,9,32205,316737.0,0.0,Paid
LN11469,BPM100428,2024-03-14,,Equipment Purchase,204000,17.07,12,18613,111678.0,127144.8,Default
LN61398,BPM100431,2024-08-28,2026-02-19,Business Expansion,467000,13.53,18,28812,530185.1,0.0,Paid
LN85193,BPM100431,2025-01-22,2025-10-19,Business Expansion,823000,18.61,9,98681,976160.3,0.0,Paid
LN56524,BPM100431,2023-04-03,2023-08-01,Business Expansion,256000,15.1,12,23118,138708.0,155948.0,Default
LN94093,BPM100431,2022-05-07,2023-10-29,Inventory Financing,292000,13.47,18,18007,331332.4,0.0,Paid
LN39181,BPM100431,2021-12-08,2023-06-01,Working Capital,64000,14.18,18,3968,73075.2,0.0,Paid
LN86931,BPM100434,2024-06-05,,Working Capital,176000,17.86,12,16124,96744.0,110689.6,Active
LN61380,BPM100435,2025-01-15,2025-04-15,Working Capital,146000,23.59,3,50592,180441.4,0.0,Paid
LN63246,BPM100435,2024-05-19,2025-11-10,Working Capital,82000,13.61,18,5062,93160.2,0.0,Paid
LN35795,BPM100436,2024-06-11,2025-12-03,Equipment Purchase,232000,15.6,18,14539,268192.0,0.0,Paid
LN11648,BPM100436,2024-02-06,2024-08-04,Equipment Purchase,140000,17.24,6,24521,164136.0,0.0,Paid
LN83750,BPM100436,2024-03-14,2025-03-09,Working Capital,172000,16.64,12,15658,200620.8,0.0,Paid
LN15337,BPM100437,2025-04-01,2025-05-31,Inventory Financing,101000,17.97,6,17727,53181.0,65968.7,Default
LN18874,BPM100437,2023-11-02,2024-01-31,Equipment Purchase,177000,18.34,3,60813,209461.8,0.0,Paid
LN11911,BPM100437,2024-04-22,2025-04-17,Equipment Purchase,189000,15.66,12,17118,218597.4,0.0,Paid
LN66133,BPM100437,2023-07-02,2024-06-26,Inventory Financing,393000,16.9,12,35825,459417.0,0.0,Paid
LN13987,BPM100439,2023-12-12,,Working Capital,45000,16.24,12,4088,24528.0,27780.0,Active
LN63420,BPM100445,2024-10-13,2025-04-11,Business Expansion,705000,20.1,6,124484,846705.0,0.0,Paid
LN69073,BPM100445,2023-08-05,2024-02-01,Equipment Purchase,203000,21.12,6,35948,245873.6,0.0,Paid
LN82801,BPM100445,2024-04-22,,Inventory Financing,442000,17.08,9,52672,210688.0,306805.6,Active
LN42132,BPM100446,2023-11-23,2024-05-21,Inventory Financing,492000,18.0,6,86358,580560.0,0.0,Paid
LN20690,BPM100446,2024-04-22,2024-10-19,Business Expansion,588000,17.08,6,102940,688430.4,0.0,Paid
LN15300,BPM100449,2024-08-23,,Inventory Financing,107000,17.24,6,18741,56223.0,69223.8,Active
LN31314,BPM100450,2024-08-22,,Short Term Cash Flow,98000,15.7,18,6146,55314.0,58072.0,Active
LN74111,BPM100452,2025-03-10,2025-09-06,Short Term Cash Flow,63000,21.55,6,11170,76576.5,0.0,Paid
LN35196,BPM100452,2025-01-01,2025-03-02,Business Expansion,247000,13.54,18,15240,137160.0,143283.8,Default
LN51354,BPM100452,2024-04-22,2025-04-17,Business Expansion,612000,17.15,12,55861,716958.0,0.0,Paid
LN96323,BPM100461,2024-03-20,2024-12-15,Inventory Financing,284000,16.89,9,33818,331967.6,0.0,Paid
LN72829,BPM100462,2024-07-19,2025-04-15,Short Term Cash Flow,80000,16.64,9,9516,93312.0,0.0,Paid
LN17486,BPM100462,2024-08-28,,Inventory Financing,190000,15.58,18,11905,107145.0,112457.0,Active
LN81230,BPM100463,2025-03-26,,Inventory Financing,295000,13.42,18,18185,163665.0,170924.0,Active
LN41689,BPM100466,2024-08-16,2025-08-11,Business Expansion,804000,17.23,12,73416,942529.2,0.0,Paid
LN96785,BPM100469,2024-12-22,,Equipment Purchase,98000,15.68,18,6145,55305.0,58061.4,Active
LN97956,BPM100470,2024-02-13,,Inventory Financing,340000,15.79,18,21337,192033.0,201653.0,Active
LN64360,BPM100473,2024-09-29,2025-09-24,Inventory Financing,416000,14.36,12,37422,475737.6,0.0,Paid
LN99731,BPM100474,2023-12-12,,Inventory Financing,338000,21.16,6,59861,179583.0,229937.8,Active
LN11421,BPM100476,2025-02-22,2025-08-21,Short Term Cash Flow,52000,20.39,6,9189,62602.8,0.0,Paid
LN73652,BPM100476,2024-10-17,,Short Term Cash Flow,89000,20.72,3,30697,30697.0,76743.8,Active
LN31201,BPM100477,2023-10-25,2024-07-21,Inventory Financing,118000,19.93,9,14224,141517.4,0.0,Paid
LN39766,BPM100477,2023-12-14,2025-06-06,Equipment Purchase,76000,14.88,18,4737,87308.8,0.0,Paid
LN12574,BPM100477,2024-11-06,,Short Term Cash Flow,30000,21.04,6,5311,15933.0,20379.0,Active
LN36044,BPM100478,2024-08-04,,Equipment Purchase,106000,16.08,6,18504,55512.0,67532.8,Active
LN90952,BPM100479,2024-11-25,,Working Capital,188000,14.26,18,11663,104967.0,109841.8,Active
LN51418,BPM100482,2023-12-17,2025-06-09,Inventory Financing,363000,13.16,18,22333,410770.8,0.0,Paid
LN89456,BPM100482,2023-06-30,2024-06-24,Short Term Cash Flow,75000,16.92,12,6838,87690.0,0.0,Paid
LN95270,BPM100482,2023-06-14,,Equipment Purchase,243000,23.64,3,84212,84212.0,216233.2,Active
LN41585,BPM100486,2024-03-05,,Business Expansion,452000,17.35,9,53922,215688.0,314734.0,Active
LN11412,BPM100489,2024-02-27,,Business Expansion,510000,15.53,12,46159,276954.0,312249.0,Active
LN57344,BPM100492,2023-01-27,2023-10-24,Equipment Purchase,166000,19.2,9,19951,197872.0,0.0,Paid
LN34058,BPM100492,2023-04-27,2023-10-24,Working Capital,89000,20.99,6,15755,107681.1,0.0,Paid
LN32503,BPM100492,2023-06-01,,Business Expansion,188000,17.45,9,22437,89748.0,131058.0,Active
LN42462,BPM100493,2024-07-09,,Equipment Purchase,276000,23.47,3,95622,95622.0,245155.2,Default
LN17348,BPM100494,2022-11-23,2023-12-18,Working Capital,173000,15.89,18,10865,97785.0,102704.7,Default
LN26266,BPM100494,2023-11-05,,Business Expansion,947000,18.32,3,325354,325354.0,795136.4,Active
LN74899,BPM100497,2025-01-14,2025-04-14,Inventory Financing,169000,22.79,3,58486,207515.1,0.0,Paid
LN98307,BPM100497,2024-07-11,,Equipment Purchase,132000,14.3,12,11871,71226.0,79650.0,Active
LN14070,BPM100506,2024-07-03,,Business Expansion,344000,17.5,6,60295,180885.0,223315.0,Active
LN89668,BPM100508,2024-02-08,,Inventory Financing,445000,15.07,12,40180,241080.0,270981.5,Active
LN46644,BPM100512,2024-05-07,2024-11-03,Equipment Purchase,214000,19.17,6,37687,255023.8,0.0,Paid
LN92654,BPM100512,2024-05-26,2025-11-17,Equipment Purchase,295000,14.3,18,18306,337185.0,0.0,Paid
LN82221,BPM100512,2024-06-08,,Working Capital,66000,14.16,12,5931,35586.0,39759.6,Active
LN28938,BPM100513,2023-10-17,2024-04-14,Equipment Purchase,109000,18.51,6,19160,129175.9,0.0,Paid
LN63338,BPM100513,2024-05-12,2024-10-09,Short Term Cash Flow,97000,16.78,6,16967,50901.0,62375.6,Default
LN99644,BPM100513,2024-09-17,,Working Capital,135000,19.94,9,16274,65096.0,96823.0,Active
LN77549,BPM100515,2023-09-05,,Inventory Financing,276000,18.28,6,48483,145449.0,181003.8,Active
LN51598,BPM100517,2024-05-05,2024-11-01,Working Capital,191000,18.99,6,33620,227270.9,0.0,Paid
LN93079,BPM100517,2024-08-14,,Working Capital,136000,14.93,12,12271,73626.0,82678.8,Active
LN29432,BPM100520,2024-11-14,2025-08-11,Business Expansion,669000,19.0,9,80341,796110.0,0.0,Paid
LN78972,BPM100520,2024-12-17,,Working Capital,108000,15.08,18,6742,60678.0,63608.4,Active
LN43487,BPM100521,2024-02-05,2024-08-03,Inventory Financing,438000,17.27,6,76721,513642.6,0.0,Paid
LN86096,BPM100521,2024-08-22,2026-02-13,Business Expansion,423000,15.9,18,26568,490257.0,0.0,Paid
LN93559,BPM100521,2024-07-28,2025-01-24,Working Capital,187000,20.87,6,33091,226026.9,0.0,Paid
LN71733,BPM100522,2023-09-23,2023-12-22,Equipment Purchase,225000,18.92,3,77377,267570.0,0.0,Paid
LN16874,BPM100522,2023-05-29,2024-11-19,Business Expansion,102000,14.53,18,6341,116820.6,0.0,Paid
LN76890,BPM100523,2024-02-27,2025-02-21,Working Capital,179000,16.51,12,16284,208552.9,0.0,Paid
LN84198,BPM100525,2023-11-16,,Working Capital,105000,15.47,12,9500,57000.0,64243.5,Active
LN38707,BPM100526,2025-03-31,2025-06-29,Equipment Purchase,252000,21.69,3,87055,306658.8,0.0,Paid
LN40046,BPM100526,2023-05-03,2023-08-01,Business Expansion,498000,20.1,3,171592,598098.0,0.0,Paid
LN72361,BPM100526,2022-12-19,,Business Expansion,276000,18.51,3,94853,94853.0,232234.6,Active
LN31517,BPM100527,2025-01-21,2025-07-20,Short Term Cash Flow,62000,20.26,6,10952,74561.2,0.0,Paid
LN58636,BPM100527,2024-07-21,2025-04-17,Working Capital,131000,15.3,9,15499,151043.0,0.0,Paid
LN73458,BPM100527,2024-02-21,2025-02-15,Business Expansion,414000,17.38,12,37833,226998.0,258955.2,Default
LN20537,BPM100527,2024-03-19,2024-12-14,Short Term Cash Flow,99000,19.83,9,11929,118631.7,0.0,Paid
LN13133,BPM100528,2024-05-21,2025-11-12,Inventory Financing,317000,14.06,18,19636,361570.2,0.0,Paid
LN83932,BPM100528,2023-03-31,2023-12-26,Inventory Financing,424000,19.31,9,50982,505874.4,0.0,Paid
LN30267,BPM100528,2024-03-01,2024-11-26,Inventory Financing,351000,15.78,9,41609,406387.8,0.0,Paid
LN72487,BPM100528,2022-11-04,2023-08-01,Working Capital,118000,15.15,9,13953,135877.0,0.0,Paid
LN66017,BPM100528,2023-05-02,,Working Capital,113000,18.1,6,19840,59520.0,73933.0,Active
LN47650,BPM100531,2024-09-01,,Equipment Purchase,177000,14.77,18,11023,99207.0,103935.9,Active
LN91306,BPM100532,2024-10-24,2025-10-19,Inventory Financing,296000,17.07,12,27006,346527.2,0.0,Paid
LN72198,BPM100532,2024-05-09,2024-08-07,Inventory Financing,165000,19.6,3,56806,197340.0,0.0,Paid
LN47738,BPM100532,2024-01-12,2024-10-08,Equipment Purchase,149000,18.21,9,17837,176132.9,0.0,Paid
LN16136,BPM100532,2023-08-21,2024-08-15,Business Expansion,907000,16.4,12,82465,1055748.0,0.0,Paid
LN65483,BPM100532,2023-09-28,,Business Expansion,404000,15.71,18,25339,228051.0,239417.4,Active
LN96252,BPM100539,2024-10-18,,Inventory Financing,247000,13.94,18,15286,137574.0,143857.8,Active
LN20300,BPM100540,2023-02-17,,Working Capital,111000,18.5,3,38147,38147.0,93388.0,Active
LN10617,BPM100543,2024-03-19,2025-09-10,Business Expansion,682000,15.37,18,42665,786823.4,0.0,Paid
LN56202,BPM100545,2024-06-25,2025-03-22,Short Term Cash Flow,54000,17.78,9,6453,63601.2,0.0,Paid
LN57247,BPM100547,2025-04-19,,Inventory Financing,111000,21.18,3,38314,38314.0,96195.8,Active
LN44284,BPM100552,2023-12-20,2024-03-19,Inventory Financing,269000,21.15,3,92846,325893.5,0.0,Paid
LN82126,BPM100552,2024-12-16,2025-06-14,Inventory Financing,280000,20.22,6,49457,148371.0,188245.0,Default
LN61995,BPM100553,2025-01-31,2025-04-01,Equipment Purchase,235000,17.59,9,28062,112248.0,164088.5,Default
LN42031,BPM100553,2024-10-08,2026-04-01,Equipment Purchase,293000,14.9,18,18265,336657.0,0.0,Paid
LN97688,BPM100553,2022-12-14,2023-03-14,Short Term Cash Flow,77000,22.39,3,26630,94240.3,0.0,Paid
LN93434,BPM100556,2024-05-21,,Inventory Financing,402000,17.58,6,70477,211431.0,261240.6,Active
LN38671,BPM100567,2024-05-12,2024-11-08,Working Capital,151000,20.22,6,26672,181532.2,0.0,Paid
LN89373,BPM100567,2024-07-21,,Business Expansion,631000,13.76,18,38998,350982.0,366843.6,Active
LN83894,BPM100568,2025-03-17,2025-06-15,Inventory Financing,179000,21.1,3,61777,61777.0,154992.0,Default
LN28050,BPM100568,2022-12-19,2023-09-15,Business Expansion,126000,18.0,9,15071,148680.0,0.0,Paid
LN68563,BPM100568,2024-07-20,,Short Term Cash Flow,30000,17.87,12,2749,16494.0,18867.0,Default
LN98349,BPM100570,2023-08-14,2024-02-10,Business Expansion,808000,17.55,6,141643,949804.0,0.0,Paid
LN97916,BPM100570,2024-08-21,2026-02-12,Inventory Financing,420000,14.03,18,26010,478926.0,0.0,Paid
LN17318,BPM100570,2023-12-20,2024-09-15,Working Capital,144000,16.21,9,17100,167342.4,0.0,Paid
LN66706,BPM100571,2023-09-21,2024-09-15,Inventory Financing,325000,15.62,12,29429,375765.0,0.0,Paid
LN78567,BPM100571,2023-05-03,2024-10-24,Equipment Purchase,144000,13.18,18,8861,162979.2,0.0,Paid
LN88328,BPM100571,2023-07-28,,Short Term Cash Flow,70000,19.07,9,8409,33636.0,49713.0,Active
LN60836,BPM100572,2025-02-27,2025-11-24,Working Capital,155000,18.19,9,18554,183194.5,0.0,Paid
LN88370,BPM100573,2024-05-11,,Short Term Cash Flow,84000,22.18,3,29041,29041.0,73590.2,Default
LN68085,BPM100574,2023-08-18,2023-11-16,Working Capital,90000,20.49,3,31030,108441.0,0.0,Paid
LN67525,BPM100575,2023-06-26,,Short Term Cash Flow,76000,13.18,18,4676,42084.0,43932.8,Active
LN32663,BPM100578,2023-08-26,2024-02-22,Short Term Cash Flow,67000,18.46,6,11776,79368.2,0.0,Paid
LN18220,BPM100578,2024-06-15,,Equipment Purchase,218000,13.85,18,13482,121338.0,126855.0,Active
LN57396,BPM100580,2025-04-07,2025-07-06,Business Expansion,473000,20.35,3,163044,569255.5,0.0,Paid
LN15276,BPM100580,2024-07-20,2024-10-18,Inventory Financing,403000,18.15,3,138417,476144.5,0.0,Paid
LN37422,BPM100580,2024-08-17,2024-11-15,Business Expansion,942000,19.37,3,324191,1124465.4,0.0,Paid
LN34682,BPM100580,2024-08-29,2025-08-24,Working Capital,145000,14.97,12,13085,166706.5,0.0,Paid
LN26172,BPM100580,2024-06-14,,Inventory Financing,286000,16.13,9,33952,135808.0,196323.8,Active
LN44984,BPM100583,2024-05-29,2025-05-24,Business Expansion,707000,16.08,12,64173,820685.6,0.0,Paid
LN31759,BPM100583,2023-08-20,2024-02-16,Inventory Financing,376000,21.05,6,66570,455148.0,0.0,Paid
LN84629,BPM100583,2022-09-03,2023-05-31,Short Term Cash Flow,74000,15.22,9,8752,85262.8,0.0,Paid
LN89760,BPM100583,2023-11-29,,Short Term Cash Flow,47000,13.09,18,2890,26010.0,27142.3,Active
LN44813,BPM100585,2023-03-01,2023-11-26,Working Capital,146000,18.45,9,17495,172937.0,0.0,Paid
LN17632,BPM100585,2024-01-21,,Short Term Cash Flow,73000,14.48,18,4536,40824.0,42746.4,Active
LN36095,BPM100590,2025-04-09,2026-04-04,Business Expansion,757000,17.1,12,69078,886447.0,0.0,Paid
LN33145,BPM100592,2024-11-06,2025-11-01,Short Term Cash Flow,66000,17.66,12,6040,77655.6,0.0,Paid
LN40767,BPM100592,2024-10-16,2025-01-14,Working Capital,58000,21.42,3,20028,70423.6,0.0,Paid
LN62325,BPM100592,2023-11-22,2024-11-16,Equipment Purchase,206000,16.98,12,18786,240978.8,0.0,Paid
LN63189,BPM100592,2023-06-24,,Equipment Purchase,93000,14.13,12,8356,50136.0,56004.9,Default
LN29044,BPM100596,2025-02-28,2025-05-29,Working Capital,137000,19.57,3,47164,163810.9,0.0,Paid
LN40210,BPM100596,2024-12-26,2025-03-26,Business Expansion,219000,20.32,3,75486,263500.8,0.0,Paid
LN48752,BPM100596,2024-04-25,,Equipment Purchase,81000,14.02,12,7274,43644.0,48712.2,Default
LN41312,BPM100600,2024-01-27,2025-07-20,Business Expansion,301000,15.08,18,18789,346390.8,0.0,Paid
LN94274,BPM100601,2024-06-11,,Working Capital,161000,14.05,18,9972,89748.0,93872.5,Active
LN40811,BPM100602,2024-05-26,,Business Expansion,328000,18.1,6,57589,172767.0,214601.0,Active
LN83718,BPM100608,2024-08-22,,Inventory Financing,321000,17.42,12,29341,176046.0,200872.2,Active
LN84684,BPM100610,2023-11-16,2024-05-14,Working Capital,134000,16.41,6,23414,155989.4,0.0,Paid
LN12891,BPM100610,2024-06-05,,Working Capital,117000,15.38,18,7320,65880.0,69114.6,Active
LN94451,BPM100611,2023-10-30,,Equipment Purchase,168000,17.09,12,15330,91980.0,104731.2,Active
LN25203,BPM100612,2023-01-18,2023-10-15,Inventory Financing,433000,18.84,9,51966,514577.2,0.0,Paid
LN86042,BPM100612,2022-12-15,2023-06-13,Business Expansion,281000,20.18,6,49628,337705.8,0.0,Paid
